
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

This is Ipopt version 3.11.0, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:    11657
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     2108
                     variables with only lower bounds:        0
                variables with lower and upper bounds:     2108
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1569
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 127 1.8213203e-001 1.85e-002 2.29e+001  -6.6 1.28e-002    -  4.59e-001 2.75e-001h  1
 128 1.8147242e-001 1.23e-002 3.05e+001  -6.9 1.15e-002    -  6.34e-001 2.36e-001h  1
 129 1.8130719e-001 4.99e-002 3.45e+001  -6.0 2.85e-002    -  1.77e-001 4.38e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130 1.8107395e-001 4.17e-002 2.87e+001  -6.5 1.55e-002    -  5.19e-001 1.64e-001h  1
 131 1.8091785e-001 2.90e-002 1.89e+001  -6.4 1.17e-002    -  8.64e-001 3.05e-001h  1
 132 1.8059095e-001 2.01e-002 1.42e+001  -6.5 6.03e-002    -  7.68e-001 3.01e-001h  1
 133 1.8074098e-001 1.34e-002 1.10e+001  -6.5 1.11e-001    -  1.00e+000 3.31e-001H  1
 134 1.8095151e-001 9.45e-003 7.06e+000  -6.5 1.09e-001    -  4.84e-001 3.42e-001H  1
 135 1.8054161e-001 1.73e-002 5.25e+000  -6.5 5.43e-002    -  6.57e-001 2.16e-001h  2
 136 1.7985735e-001 8.51e-003 7.71e-001  -6.7 1.52e-002    -  2.80e-001 5.06e-001h  1
 137 1.7963666e-001 7.05e-003 4.34e+000  -7.3 8.62e-003    -  3.65e-001 1.71e-001h  1
 138 1.7941157e-001 3.81e-003 4.17e+000  -7.2 4.25e-003    -  6.18e-001 4.81e-001h  1
 139 1.7932274e-001 3.76e-003 8.08e+000  -7.4 1.54e-002    -  8.08e-001 1.91e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140 1.7924521e-001 4.05e-003 7.19e+000  -7.2 5.26e-002    -  2.95e-001 9.32e-002h  1
 141 1.7904457e-001 2.32e-002 2.46e+000  -6.7 1.70e-001    -  4.19e-001 1.94e-001h  1
 142 1.7899783e-001 2.17e-002 2.69e+000  -6.7 4.63e-001    -  5.53e-001 6.17e-002h  2
 143 1.7996914e-001 3.02e-002 1.86e+000  -6.7 1.30e-001    -  4.43e-001 3.25e-001H  1
 144 1.7938952e-001 2.11e-002 1.12e+000  -6.8 3.35e-002    -  3.30e-001 2.58e-001h  1
 145 1.7899834e-001 2.25e-002 6.83e-001  -6.8 3.75e-002    -  3.31e-001 1.87e-001h  1
 146 1.7879169e-001 2.24e-002 3.62e+000 -11.0 7.05e-002    -  3.33e-001 7.15e-002h  1
 147 1.7948691e-001 2.46e-002 9.61e+000  -6.3 3.26e-002    -  8.77e-001 5.74e-001f  1
 148 1.7904790e-001 1.26e-002 3.50e+000  -6.5 1.41e-002    -  6.45e-001 4.87e-001h  1
 149 1.7999741e-001 1.69e-002 3.19e+001  -5.8 1.24e-002    -  8.38e-001 5.96e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150 1.8000700e-001 1.66e-002 3.03e+001  -5.9 2.97e-002    -  5.62e-002 1.48e-002H  1
 151 1.8045726e-001 2.46e-002 1.81e+001  -5.9 1.09e-002    -  3.28e-001 9.39e-001h  1
 152 1.8032677e-001 1.03e-002 1.16e+000  -5.9 3.64e-003    -  9.33e-001 1.00e+000f  1
 153 1.8005410e-001 4.48e-003 2.82e-001  -6.0 4.49e-003    -  1.00e+000 9.98e-001h  1
 154 1.8003692e-001 3.60e-003 7.33e-001  -6.1 4.50e-003    -  2.37e-001 2.97e-001H  1
 155 1.7977897e-001 1.04e-002 2.85e+000  -6.1 5.94e-003    -  5.23e-001 6.58e-001H  1
 156 1.7968643e-001 4.19e-003 8.36e-001  -6.1 2.86e-003    -  1.00e+000 8.67e-001f  1
 157 1.8088590e-001 7.62e-003 8.29e-001  -5.9 4.87e-003    -  1.00e+000 1.00e+000f  1
 158 1.8038936e-001 6.97e-003 4.71e+000  -6.0 6.99e-003    -  7.85e-001 6.11e-001h  1
 159 1.8036095e-001 4.51e-003 2.43e+000  -6.0 4.37e-003    -  2.54e-001 3.53e-001H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160 1.8038992e-001 4.32e-003 1.44e+000  -6.0 3.88e-003    -  6.77e-002 1.92e-001F  1
 161 1.8037929e-001 3.73e-003 2.48e+000  -6.0 1.01e-002    -  4.49e-001 1.37e-001f  3
 162 1.8027446e-001 4.93e-003 1.33e+000  -6.0 7.49e-003    -  8.01e-001 6.30e-001h  1
 163 1.8028582e-001 8.62e-003 2.85e-001  -6.0 4.26e-003    -  1.00e+000 1.00e+000f  1
 164 1.8026951e-001 2.98e-003 1.37e-001  -6.0 1.32e-003    -  1.00e+000 1.00e+000h  1
 165 1.7976545e-001 3.72e-003 1.42e-001  -6.5 2.13e-003    -  1.00e+000 1.00e+000h  1
 166 1.7950325e-001 9.41e-003 3.26e-001  -6.2 4.55e-003    -  1.00e+000 1.00e+000h  1
 167 1.7941638e-001 4.38e-003 6.45e-001  -6.3 2.46e-003    -  1.00e+000 9.29e-001h  1
 168 1.7916834e-001 4.14e-003 1.98e-003  -6.3 8.94e-003    -  1.00e+000 1.00e+000h  1
 169 1.7913943e-001 2.76e-003 2.33e-001  -6.3 4.34e-003    -  5.15e-001 3.31e-001H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170 1.7915280e-001 2.58e-003 1.66e-001  -6.3 1.84e-003    -  8.59e-001 5.00e-001h  2
 171 1.7913149e-001 1.72e-003 4.47e-001  -6.4 6.28e-003    -  4.09e-001 3.68e-001H  1
 172 1.7903826e-001 3.26e-003 4.27e+000  -6.4 1.28e-003    -  2.20e-001 1.00e+000f  1
 173 1.7905568e-001 1.41e-003 3.52e-003  -6.4 2.25e-003    -  8.17e-001 7.67e-001h  1
 174 1.7889360e-001 4.15e-003 3.10e-001  -6.6 2.08e-003    -  1.00e+000 1.00e+000h  1
 175 1.7868596e-001 5.14e-003 1.33e+001 -11.0 5.54e-003    -  8.73e-001 3.92e-001h  1
 176 1.7856525e-001 3.76e-003 8.04e+000  -7.3 1.09e-002    -  6.63e-001 3.78e-001h  1
 177 1.7851156e-001 2.43e-003 4.19e+000  -7.0 5.80e-003    -  5.15e-001 3.02e-001h  1
 178 1.7842860e-001 2.17e-003 1.60e-003  -7.3 1.54e-003    -  1.00e+000 7.12e-001h  1
 179 1.7841102e-001 2.15e-003 1.18e-003  -7.8 1.19e-003    -  5.04e-001 1.90e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180 1.7837591e-001 2.06e-003 1.42e-003  -8.5 1.33e-002    -  8.65e-001 1.47e-001h  1
 181 1.7839167e-001 2.04e-003 2.17e-003  -6.9 5.85e-003    -  9.67e-001 5.07e-001h  1
 182 1.7832812e-001 3.85e-003 5.83e-003 -11.0 1.75e-002    -  6.20e-001 2.27e-001h  1
 183 1.7828155e-001 9.28e-003 6.41e-003  -8.1 8.50e-003    -  2.76e-001 2.95e-001h  1
 184 1.7823924e-001 5.69e-003 8.41e-001  -7.0 2.35e-002    -  3.19e-001 2.09e-001h  1
 185 1.7822475e-001 1.60e-002 1.02e+000  -7.9 2.04e-002    -  6.32e-001 2.72e-001h  1
 186 1.7816725e-001 1.11e-002 6.05e-001  -7.6 6.21e-003    -  7.57e-001 5.10e-001h  1
 187 1.7836969e-001 1.21e-002 3.02e+000  -7.0 7.23e-003    -  5.67e-001 1.00e+000h  1
 188 1.7821551e-001 3.06e-003 1.27e+000  -7.3 2.51e-003    -  1.00e+000 6.94e-001h  1
 189 1.7832541e-001 5.30e-003 3.81e+000  -6.8 3.90e-003    -  6.66e-001 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190 1.7825336e-001 2.55e-003 1.39e-003  -7.0 1.37e-003    -  1.00e+000 9.93e-001h  1
 191 1.7816377e-001 4.25e-003 1.28e-003 -11.0 1.02e-002    -  3.08e-001 4.05e-001h  1
 192 1.7812334e-001 4.17e-003 1.42e-003  -8.8 7.89e-003    -  2.31e-001 2.38e-001h  1
 193 1.7812527e-001 2.95e-003 3.33e-003  -7.6 1.13e-002    -  9.60e-001 7.43e-001h  1
